Id,SalePrice
2735,132681.7813533044
2736,129086.96373537194
2737,88534.64384755428
2738,145586.62445166698
2739,148157.14235674497
2740,148990.73103202035
2741,148719.02466880117
2742,179880.35669353607
2743,168432.51346843608
2744,153546.56100690473
2745,152195.89099990687
2746,117259.15394824419
2747,153193.24096843135
2748,116984.54966574234
2749,131151.6968234577
2750,125517.9971568276
2751,126836.53752200288
2752,239034.9663258599
2753,154562.92395555263
2754,213076.59915983857
2755,120624.50222317298
2756,110264.70801552344
2757,101497.62065602376
2758,89971.90005234761
2759,125481.67486732351
2760,138833.98353505682
2761,138317.81796734824
2762,144564.5620717059
2763,184553.72806479692
2764,167566.39076824064
2765,231825.2638436631
2766,121970.92294309988
2767,94622.0479990466
2768,142103.17572040504
2769,140002.6749615629
2770,125128.88458512389
2771,101794.4323076343
2772,90844.0403501184
2773,163948.6163599153
2774,106304.25089197732
2775,120993.17404350667
2776,121981.88406892531
2777,133635.00425696053
2778,94300.2413724553
2779,126873.27971684796
2780,85369.6195939688
2781,79801.80053512985
2782,91507.06082512454
2783,90226.88925164798
2784,103883.23916108068
2785,128099.8633033243
2786,54656.64660183221
2787,98288.78928912737
2788,84809.41583959962
2789,163417.90121325123
2790,97801.19856932602
2791,115931.00284992188
2792,96031.56441237929
2793,157761.11404522875
2794,101555.57445320343
2795,88680.88255779655
2796,82635.35386786223
2797,190707.24044001455
2798,99145.3808522971
2799,110898.72594133542
2800,83133.79771859043
2801,102999.87430076583
2802,117266.95728833138
2803,177024.72385334043
2804,128338.41787667094
2805,87524.09018050563
2806,98318.62479629238
2807,170640.27281983217
2808,155252.27690473868
2809,120480.14392886587
2810,133395.89482304317
2811,151634.3374519494
2812,162248.76289843975
2813,192751.01719808826
2814,179563.6295994201
2815,114488.50708284945
2816,240011.0352812853
2817,215700.70972857485
2818,131001.48151665715
2819,199656.14748590655
2820,139255.07411356454
2821,128870.13571948695
2822,189603.39134086846
2823,229768.4340910268
2824,207981.4116453993
2825,158947.68321112296
2826,141946.73745957878
2827,121914.44291283842
2828,249349.86217414375
2829,185219.60018276225
2830,267300.3561210055
2831,213826.2348010774
2832,259714.9041241097
2833,302536.74768734386
2834,259493.2664486507
2835,244076.72695411328
2836,226816.10151794425
2837,178217.55036706108
2838,166111.88797356127
2839,223520.97170774848
2840,209052.41302392108
2841,216044.7621475458
2842,242843.02548078325
2843,151963.70811512627
2844,155535.95386788648
2845,119558.62637533365
2846,229529.6751383454
2847,219967.4769072191
2848,217764.23579130898
2849,215416.06946917716
2850,263539.96267787844
2851,230123.21026834083
2852,239553.60494554264
2853,241578.41448824236
2854,163654.01081268978
2855,210318.11358862402
2856,242188.073873324
2857,204524.2252488167
2858,229735.40078005998
2859,138317.96768919364
2860,179911.71583535685
2861,144267.15495134937
2862,231371.131126361
2863,146282.41544778482
2864,265846.4560441981
2865,166436.98401441213
2866,166931.86990776527
2867,109802.28164734812
2868,128857.11289745987
2869,123499.57403980786
2870,172295.70297939054
2871,109816.24523364952
2872,57193.172832516575
2873,130018.9458713544
2874,119067.68832398856
2875,111358.1364939241
2876,146163.5484371783
2877,122197.96284301367
2878,146930.25417878368
2879,147654.1690475298
2880,106625.4675094788
2881,130650.00805671836
2882,159701.86754218698
2883,173022.81470369519
2884,193850.407475103
2885,165509.7711040055
2886,202172.0884368236
2887,80310.13162533309
2888,122656.86322363993
2889,75354.2334106916
2890,65280.56479298585
2891,124587.22305676466
2892,74197.99420840757
2893,106836.21725538168
2894,89234.18528134965
2895,311875.948164145
2896,275398.32529466774
2897,216121.9343647019
2898,165222.42516339628
2899,231842.5144015635
2900,168345.08812026962
2901,246027.18363937916
2902,211019.97523672655
2903,319625.0440128824
2904,339018.03919906565
2905,111109.89584581513
2906,188177.97218336258
2907,111458.34618300728
2908,132040.31858823757
2909,169154.15010321283
2910,47360.65057254452
2911,69997.28126728762
2912,174068.48414413925
2913,65622.99280695256
2914,57669.08323635711
2915,56782.914824063046
2916,72388.63807607538
2917,168529.69221420883
2918,118790.8530569601
2919,224372.456355212
